code,publication_date
61113,2023-06-26 14:37:43.540999936
02636,2023-06-26 14:42:04.676999936
61363,2023-06-26 15:00:53.868999936
2B192,2023-06-26 15:12:17.324999936
88462,2023-06-26 15:18:20.996999936
59151,2023-06-26 15:31:49.823000064
46100,2023-06-26 15:57:18.969999872
80181,2023-06-26 16:18:42.068999936
19009,2023-06-26 16:47:19.400999936
28190,2023-06-26 17:47:16.172000000
53074,2023-06-26 17:54:04.752000000
14390,2023-06-26 21:32:44.172000000
46252,2023-06-27 07:40:24.420000000
65476,2023-06-27 09:19:45.065999872
10196,2023-06-27 09:20:38.937999872
50512,2023-06-27 09:33:49.486000128
61208,2023-06-27 09:47:16.736999936
71291,2023-06-27 09:47:17.004000000
88423,2023-06-27 11:17:17.280999936
31165,2023-06-27 11:33:42.516000000
66193,2023-06-27 11:37:20.328999936
70500,2023-06-27 11:46:48.172000000
68185,2023-06-27 11:57:19.988999936
71137,2023-06-27 12:12:17.707000064
17227,2023-06-27 12:28:54.003000064
42061,2023-06-27 13:53:53.756999936
64082,2023-06-27 14:05:37.624000000
07225,2023-06-27 14:12:11.558000128
58188,2023-06-27 14:22:20.439000064
25143,2023-06-27 14:22:29.668000000
07215,2023-06-27 14:37:22.248999936
31513,2023-06-27 14:45:09.392999936
08479,2023-06-27 14:49:02.894000128
71113,2023-06-27 14:58:42.980999936
63043,2023-06-27 15:12:15.579000064
89304,2023-06-27 15:27:15.843000064
36215,2023-06-27 15:32:13.895000064
52370,2023-06-27 16:02:17.972000000
64275,2023-06-27 16:08:19.647000064
81233,2023-06-27 17:02:20.116000000
68219,2023-06-27 17:07:17.416999936
42026,2023-06-27 17:27:18.331000064
53109,2023-06-27 17:50:14.136999936
53111,2023-06-27 17:50:14.750000128
72169,2023-06-27 17:50:16.281999872
14362,2023-06-27 21:32:38.843000064
14606,2023-06-27 21:32:39.596999936
14733,2023-06-27 21:32:39.620999936
08229,2023-06-27 22:47:15.156000000
55527,2023-06-27 22:51:32.688999936
64418,2023-06-28 03:34:52.001999872
24307,2023-06-28 03:35:19.231000064
35278,2023-06-28 05:48:12.604999936
65364,2023-06-28 07:22:27.608999936
61329,2023-06-28 07:28:27.705999872
76398,2023-06-28 09:26:38.783000064
2B107,2023-06-28 10:32:17.824000000
34046,2023-06-28 10:34:39.344000000
21340,2023-06-28 10:37:15.660000000
88486,2023-06-28 11:02:12.871000064
80177,2023-06-28 11:02:17.576000000
71346,2023-06-28 11:27:17.775000064
80347,2023-06-28 11:47:40.412999936
87145,2023-06-28 12:37:14.860000000
21390,2023-06-28 12:43:39.089999872
71142,2023-06-28 14:12:35.467000064
46163,2023-06-28 14:15:31.740000000
37084,2023-06-28 15:17:22.603000064
82080,2023-06-28 15:47:15.179000064
34311,2023-06-28 16:22:26.228999936
46030,2023-06-28 17:42:14.556000000
44169,2023-06-28 17:49:01.828000000
49228,2023-06-28 17:49:06.561999872
40145,2023-06-28 18:17:15.497999872
38392,2023-06-28 18:22:18.315000064
63464,2023-06-28 19:52:22.886000128
14027,2023-06-28 21:32:54.660999936
24179,2023-06-29 04:36:02.007000064
81222,2023-06-29 04:36:10.396999936
04229,2023-06-29 04:43:38.636999936
09335,2023-06-29 08:39:01.705999872
32363,2023-06-29 08:44:49.563000064
67122,2023-06-29 09:21:17.504999936
38256,2023-06-29 09:47:40.479000064
32337,2023-06-29 09:57:16.531000064
38550,2023-06-29 09:59:51.192999936
11168,2023-06-29 10:00:57.731000064
2A071,2023-06-29 10:02:21.940999936
56117,2023-06-29 10:14:34.424000000
01337,2023-06-29 10:37:18.233999872
78048,2023-06-29 10:42:17.680000000
77468,2023-06-29 10:47:18.660000000
24348,2023-06-29 11:29:29.311000064
39574,2023-06-29 12:17:18.308999936
67413,2023-06-29 12:54:15.108999936
61499,2023-06-29 13:03:39.128999936
61217,2023-06-29 13:07:47.168000000
82156,2023-06-29 13:15:05.246000128
81326,2023-06-29 13:17:09.827000064
71001,2023-06-29 13:37:52.307000064
09226,2023-06-29 14:02:15.243000064
38523,2023-06-29 14:47:16.168000000
02123,2023-06-29 14:57:01.516999936
80003,2023-06-29 15:02:18.481999872
65403,2023-06-29 15:50:51.640999936
64362,2023-06-29 16:18:41.567000064
76170,2023-06-29 16:32:17.219000064
65416,2023-06-29 16:35:01.880999936
80215,2023-06-29 16:52:16.584000000
30307,2023-06-29 17:17:16.168999936
47180,2023-06-29 17:47:16.740999936
53116,2023-06-29 17:52:48.376999936
47145,2023-06-29 17:57:15.988000000
02054,2023-06-29 18:52:16.216000000
14741,2023-06-29 21:32:38.263000064
64200,2023-06-30 05:34:53.318000128
64396,2023-06-30 05:34:53.559000064
64042,2023-06-30 05:34:53.710000128
64440,2023-06-30 05:34:53.879000064
64131,2023-06-30 05:34:54.073999872
64359,2023-06-30 05:34:54.099000064
64290,2023-06-30 05:34:54.150000128
64500,2023-06-30 05:34:54.360000000
64172,2023-06-30 05:34:54.360999936
64554,2023-06-30 05:34:54.412000000
64177,2023-06-30 05:34:54.544999936
64300,2023-06-30 05:34:54.902000128
64108,2023-06-30 05:34:54.915000064
64254,2023-06-30 05:34:54.929999872
64541,2023-06-30 05:34:55.206000128
64367,2023-06-30 05:34:55.232999936
64144,2023-06-30 05:34:55.236000000
24512,2023-06-30 05:35:22.632000000
54232,2023-06-30 07:03:09.580000000
33325,2023-06-30 07:04:18.896999936
91174,2023-06-30 07:36:49.595000064
43132,2023-06-30 08:15:12.132000000
09247,2023-06-30 08:22:17.032000000
21519,2023-06-30 08:42:17.920000000
32056,2023-06-30 08:47:15.145999872
87148,2023-06-30 08:47:19.569999872
33462,2023-06-30 09:56:00.420000000
38146,2023-06-30 10:15:56.612999936
68269,2023-06-30 11:02:15.515000064
58012,2023-06-30 11:02:15.928999936
35157,2023-06-30 11:37:19.076999936
28251,2023-06-30 12:02:18.079000064
09186,2023-06-30 12:07:17.115000064
56028,2023-06-30 12:20:56.926000128
62381,2023-06-30 12:27:17.700999936
82058,2023-06-30 13:31:26.881999872
23187,2023-06-30 14:16:26.000000000
65329,2023-06-30 14:26:01.807000064
32366,2023-06-30 14:32:34.878000128
67238,2023-06-30 14:34:34.043000064
34225,2023-06-30 15:27:17.287000064
38183,2023-06-30 15:38:52.648000000
57678,2023-06-30 16:37:17.260999936
30185,2023-06-30 16:52:16.416000000
59142,2023-06-30 17:22:15.748000000
72032,2023-06-30 17:56:15.411000064
72035,2023-06-30 17:56:16.033999872
14676,2023-06-30 21:33:00.360000000
14514,2023-06-30 21:33:00.476000000
08226,2023-07-01 08:46:47.488999936
64364,2023-07-02 05:33:52.532999936
18198,2023-07-02 09:49:46.148000000
11239,2023-07-02 14:27:15.529999872
71469,2023-07-03 06:44:21.182000128
25360,2023-07-03 08:52:17.689999872
02292,2023-07-03 09:17:16.846000128
68026,2023-07-03 09:48:49.512000000
27504,2023-07-03 09:57:21.740000000
26318,2023-07-03 09:57:34.792000000
2A119,2023-07-03 10:06:29.411000064
40269,2023-07-03 10:17:17.260000000
58095,2023-07-03 10:37:18.560999936
40060,2023-07-03 10:42:15.756999936
35246,2023-07-03 10:57:37.636999936
57372,2023-07-03 11:18:45.072999936
65402,2023-07-03 11:23:06.497999872
33397,2023-07-03 11:27:15.379000064
64329,2023-07-03 11:47:18.747000064
64460,2023-07-03 11:57:14.832999936
31268,2023-07-03 12:42:51.856000000
39553,2023-07-03 13:14:25.712999936
23075,2023-07-03 13:26:23.185999872
32235,2023-07-03 14:47:19.292000000
64289,2023-07-03 16:16:11.328999936
51093,2023-07-03 16:45:09.016999936
68275,2023-07-03 16:52:10.692000000
70100,2023-07-03 17:22:15.627000064
80825,2023-07-03 17:27:15.875000064
26081,2023-07-03 17:36:55.308000000
02095,2023-07-03 18:37:19.076999936
71082,2023-07-03 18:42:32.892000000
60490,2023-07-03 19:12:17.446000128
58182,2023-07-04 06:41:22.760000000
65311,2023-07-04 08:24:06.518000128
81165,2023-07-04 08:31:59.736000000
80318,2023-07-04 09:03:58.380999936
64349,2023-07-04 09:34:58.160000000
24320,2023-07-04 09:35:22.270000128
24508,2023-07-04 09:35:22.598000128
24290,2023-07-04 09:35:23.697999872
54015,2023-07-04 11:32:16.220999936
17192,2023-07-04 12:02:24.603000064
31462,2023-07-04 12:42:38.008999936
77403,2023-07-04 12:47:13.911000064
34305,2023-07-04 13:25:07.470000128
41287,2023-07-04 14:52:46.624999936
35205,2023-07-04 15:02:24.304000000
70485,2023-07-04 15:17:17.947000064
62540,2023-07-04 15:27:15.974000128
12272,2023-07-04 15:34:39.851000064
32092,2023-07-04 15:42:17.534000128
27558,2023-07-04 15:45:48.751000064
62188,2023-07-04 15:52:18.280000000
37064,2023-07-04 16:47:23.457999872
24340,2023-07-04 17:02:20.724000000
44064,2023-07-04 17:51:22.632999936
53118,2023-07-04 17:51:36.212000000
53122,2023-07-04 17:51:36.767000064
53144,2023-07-04 17:51:37.300999936
72025,2023-07-04 17:51:39.340999936
72350,2023-07-04 17:51:43.651000064
80670,2023-07-04 18:47:16.321999872
14706,2023-07-04 21:32:53.628999936
14748,2023-07-04 21:32:53.638000128
14744,2023-07-04 21:32:53.643000064
14030,2023-07-04 21:32:53.676000000
14221,2023-07-04 21:32:53.729999872
66034,2023-07-05 06:32:17.635000064
51397,2023-07-05 06:47:17.710000128
03180,2023-07-05 07:45:16.343000064
73234,2023-07-05 08:24:47.444000000
07076,2023-07-05 09:57:15.790000128
25413,2023-07-05 10:12:16.387000064
32291,2023-07-05 10:12:16.664999936
51171,2023-07-05 10:17:17.208000000
81211,2023-07-05 10:17:17.452000000
13117,2023-07-05 10:34:57.422000128
24328,2023-07-05 10:36:50.958000128
31297,2023-07-05 11:47:17.430000128
2A040,2023-07-05 11:49:30.116999936
80219,2023-07-05 11:57:17.307000064
45324,2023-07-05 12:17:15.199000064
80340,2023-07-05 13:48:56.728999936
18266,2023-07-05 14:46:20.364999936
26304,2023-07-05 14:53:52.232000000
61232,2023-07-05 15:08:11.579000064
12111,2023-07-05 15:37:43.852999936
46281,2023-07-05 16:23:08.777999872
60326,2023-07-05 17:04:51.568999936
43048,2023-07-05 17:16:20.022000128
88136,2023-07-05 18:36:18.652000000
14202,2023-07-05 21:33:04.575000064
14273,2023-07-05 21:33:04.716000000
14509,2023-07-05 21:33:04.828999936
14403,2023-07-05 21:33:04.863000064
14049,2023-07-05 21:33:04.928999936
14680,2023-07-05 21:33:04.932999936
14406,2023-07-05 21:33:04.980000000
14079,2023-07-05 21:33:04.996000000
14685,2023-07-05 21:33:05.007000064
61108,2023-07-06 08:11:11.086000128
17469,2023-07-06 08:32:18.321999872
24451,2023-07-06 09:24:19.664000000
35029,2023-07-06 09:31:19.006000128
40119,2023-07-06 09:41:19.619000064
32187,2023-07-06 09:41:20.132999936
65007,2023-07-06 10:36:22.464000000
22026,2023-07-06 10:37:08.844999936
32217,2023-07-06 11:06:22.044000000
56027,2023-07-06 11:11:22.632000000
59442,2023-07-06 11:31:23.152000000
84101,2023-07-06 11:36:14.384999936
86274,2023-07-06 11:51:19.320999936
63062,2023-07-06 12:09:45.512000000
64252,2023-07-06 12:30:02.552000000
51051,2023-07-06 12:46:21.408999936
39048,2023-07-06 13:12:44.313999872
25440,2023-07-06 13:13:48.729999872
87012,2023-07-06 13:19:43.452000000
84106,2023-07-06 13:39:34.452999936
55179,2023-07-06 13:46:06.129999872
11095,2023-07-06 14:00:05.617999872
43083,2023-07-06 14:03:30.531000064
19285,2023-07-06 14:16:25.600999936
11127,2023-07-06 14:51:21.651000064
36044,2023-07-06 14:54:28.127000064
65254,2023-07-06 15:00:51.252999936
64060,2023-07-06 15:06:24.504999936
43058,2023-07-06 15:16:23.036000000
60030,2023-07-06 15:21:18.633999872
07174,2023-07-06 15:36:07.152999936
26083,2023-07-06 15:36:07.619000064
26148,2023-07-06 15:36:08.081999872
26330,2023-07-06 15:36:08.452000000
26332,2023-07-06 15:36:08.518000128
40036,2023-07-06 15:46:21.456999936
36087,2023-07-06 15:46:21.792999936
38383,2023-07-06 15:51:20.819000064
71221,2023-07-06 15:56:21.944999936
07280,2023-07-06 15:56:22.320999936
62448,2023-07-06 16:31:21.276000000
40171,2023-07-06 16:56:25.536000000
25198,2023-07-06 17:21:22.052999936
44102,2023-07-06 17:52:15.012000000
44107,2023-07-06 17:52:15.607000064
44223,2023-07-06 17:52:21.096000000
72363,2023-07-06 17:52:28.230000128
17232,2023-07-06 18:01:19.192999936
89442,2023-07-06 18:26:15.284999936
77071,2023-07-06 21:06:21.985999872
41043,2023-07-07 07:35:07.719000064
59375,2023-07-07 08:23:05.848000000
15048,2023-07-07 08:27:12.945999872
63249,2023-07-07 08:36:03.659000064
58075,2023-07-07 09:01:57.121999872
77031,2023-07-07 09:06:14.704000000
29285,2023-07-07 09:09:20.945999872
54088,2023-07-07 09:52:22.823000064
17219,2023-07-07 10:16:20.175000064
25460,2023-07-07 11:01:22.388999936
38184,2023-07-07 11:16:23.332000000
63252,2023-07-07 11:43:58.014000128
08043,2023-07-07 12:50:45.230000128
83074,2023-07-07 13:41:45.159000064
17061,2023-07-07 15:01:22.356999936
37230,2023-07-07 15:26:22.356999936
63472,2023-07-07 15:46:22.257999872
73107,2023-07-07 15:56:20.340000000
77459,2023-07-07 16:01:23.476999936
19153,2023-07-07 16:38:03.867000064
19195,2023-07-07 16:38:04.004000000
19274,2023-07-07 16:38:04.553999872
69268,2023-07-07 16:46:23.614000128
31331,2023-07-07 16:58:53.116000000
21481,2023-07-07 17:06:16.368000000
79298,2023-07-07 17:11:19.224000000
53059,2023-07-07 17:50:31.344999936
53160,2023-07-07 17:50:31.902000128
53162,2023-07-07 17:50:32.435000064
65407,2023-07-07 18:01:19.360999936
71205,2023-07-08 07:43:53.627000064
2A117,2023-07-08 09:42:32.623000064
87197,2023-07-08 10:56:20.503000064
71039,2023-07-09 12:06:16.824000000
54380,2023-07-10 06:38:10.964000000
65056,2023-07-10 08:21:20.792000000
80750,2023-07-10 08:41:31.444000000
26351,2023-07-10 09:51:22.075000064
29131,2023-07-10 09:53:20.750000128
91244,2023-07-10 09:58:15.038000128
62177,2023-07-10 09:59:16.432000000
88354,2023-07-10 10:16:19.236999936
18015,2023-07-10 13:36:19.520000000
71120,2023-07-10 14:01:20.014000128
65330,2023-07-10 14:19:58.704999936
65307,2023-07-10 14:52:04.947000064
30324,2023-07-10 16:01:16.022000128
83100,2023-07-10 16:05:18.622000128
65454,2023-07-10 16:07:17.663000064
10213,2023-07-10 16:11:21.480999936
64101,2023-07-10 16:18:35.007000064
38533,2023-07-10 17:46:21.004000000
44099,2023-07-10 17:49:26.924999936
53174,2023-07-10 17:49:35.703000064
53179,2023-07-10 17:49:36.199000064
04087,2023-07-10 19:36:33.712999936
14043,2023-07-10 21:32:36.972999936
14011,2023-07-10 21:32:37.047000064
35210,2023-07-11 05:48:17.113999872
80436,2023-07-11 08:06:11.649999872
30119,2023-07-11 08:12:41.464000000
84143,2023-07-11 08:56:50.008999936
47106,2023-07-11 08:57:11.702000128
68141,2023-07-11 09:31:48.484999936
09222,2023-07-11 09:32:33.556000000
07111,2023-07-11 09:35:24.356999936
26243,2023-07-11 10:22:11.524000000
2B057,2023-07-11 10:27:08.660000000
70469,2023-07-11 11:01:58.718000128
77428,2023-07-11 11:02:08.780000000
51165,2023-07-11 11:22:11.184999936
89388,2023-07-11 11:50:46.823000064
56168,2023-07-11 12:08:30.067000064
10297,2023-07-11 12:59:33.988999936
62730,2023-07-11 13:07:25.372000000
01212,2023-07-11 13:52:07.812000000
77371,2023-07-11 14:13:23.031000064
80629,2023-07-11 14:23:24.204000000
76634,2023-07-11 14:43:25.108999936
36194,2023-07-11 14:53:24.940999936
81145,2023-07-11 15:36:23.073999872
21251,2023-07-11 15:53:25.248000000
86290,2023-07-11 15:53:25.687000064
27009,2023-07-11 16:03:24.918000128
62355,2023-07-11 16:08:25.174000128
24218,2023-07-11 16:36:29.040999936
44197,2023-07-11 17:55:30.984000000
63289,2023-07-11 18:08:23.913999872
14250,2023-07-11 21:32:54.710000128
14344,2023-07-11 21:32:54.727000064
34329,2023-07-12 03:08:23.895000064
07112,2023-07-12 06:41:35.936000000
54110,2023-07-12 08:10:45.158000128
78562,2023-07-12 08:53:44.161999872
26027,2023-07-12 09:27:43.828999936
24473,2023-07-12 09:53:23.636999936
39078,2023-07-12 10:18:23.056000000
67008,2023-07-12 11:28:23.871000064
17289,2023-07-12 12:12:03.367000064
28221,2023-07-12 13:02:11.944999936
19138,2023-07-12 13:06:50.343000064
82175,2023-07-12 13:48:24.268999936
54339,2023-07-12 14:11:43.704000000
17346,2023-07-12 14:13:21.915000064
09297,2023-07-12 14:45:28.032999936
29275,2023-07-12 14:53:24.531000064
78451,2023-07-12 14:58:23.795000064
31098,2023-07-12 15:13:24.916000000
47179,2023-07-12 15:13:25.593999872
61067,2023-07-12 15:18:34.529999872
61341,2023-07-12 15:35:23.912999936
61370,2023-07-12 15:38:39.900000000
08365,2023-07-12 16:08:23.860999936
82110,2023-07-12 17:23:21.560999936
24371,2023-07-12 17:36:30.123000064
24217,2023-07-12 17:36:30.548999936
78366,2023-07-12 19:18:24.870000128
14016,2023-07-12 21:32:59.222000128
51140,2023-07-13 07:08:53.852999936
88221,2023-07-13 08:03:36.664999936
34121,2023-07-13 08:25:05.732000000
2B005,2023-07-13 09:19:19.550000128
86085,2023-07-13 09:29:27.020999936
36097,2023-07-13 10:23:20.710000128
83003,2023-07-13 10:53:30.692000000
80728,2023-07-13 12:08:18.547000064
81169,2023-07-13 13:12:20.211000064
82032,2023-07-13 13:48:19.220000000
64538,2023-07-13 13:55:40.929999872
62134,2023-07-13 14:05:58.228999936
47046,2023-07-13 14:28:24.479000064
89095,2023-07-13 14:32:58.846000128
66207,2023-07-13 14:58:25.883000064
11291,2023-07-13 15:32:37.620999936
13118,2023-07-13 15:53:24.352999936
56120,2023-07-13 17:03:25.352000000
65189,2023-07-13 17:53:20.030000128
88186,2023-07-13 18:48:22.204000000
63011,2023-07-13 19:55:49.755000064
14303,2023-07-13 21:32:46.868999936
14207,2023-07-13 21:32:46.892999936
14603,2023-07-13 21:32:46.899000064
14039,2023-07-13 21:32:46.903000064
14649,2023-07-13 21:32:46.907000064
14310,2023-07-13 21:32:46.911000064
14143,2023-07-13 21:32:46.956000000
80617,2023-07-14 14:13:24.352999936
24064,2023-07-14 19:36:28.830000128
24376,2023-07-14 19:36:29.396999936
24374,2023-07-14 19:36:31.428000000
24538,2023-07-14 19:36:31.452000000
24060,2023-07-14 19:36:31.519000064
24273,2023-07-14 19:36:31.688000000
24279,2023-07-14 19:36:31.792000000
24042,2023-07-14 19:36:31.792999936
25346,2023-07-15 10:07:04.952000000
39233,2023-07-17 09:18:24.585999872
32351,2023-07-17 10:28:25.971000064
64537,2023-07-17 11:13:44.175000064
04227,2023-07-17 11:33:25.334000128
84139,2023-07-17 11:49:52.224999936
71135,2023-07-17 12:03:16.744999936
40245,2023-07-17 12:03:23.451000064
33352,2023-07-17 12:08:25.792000000
36170,2023-07-17 12:43:04.492000000
52082,2023-07-17 13:04:28.919000064
61206,2023-07-17 13:20:42.108000000
51092,2023-07-17 13:48:24.326000128
30274,2023-07-17 14:28:22.968999936
78518,2023-07-17 14:37:55.904999936
47230,2023-07-17 14:58:55.343000064
36112,2023-07-17 15:03:25.296000000
42173,2023-07-17 15:38:23.672999936
72351,2023-07-17 15:43:22.332000000
55181,2023-07-17 15:43:23.140999936
32058,2023-07-17 16:03:25.480000000
41020,2023-07-17 16:16:07.300999936
35123,2023-07-17 16:53:22.244000000
60636,2023-07-17 17:04:52.886000128
12262,2023-07-17 17:13:22.296000000
12133,2023-07-17 17:28:25.774000128
44076,2023-07-17 17:50:29.694000128
44083,2023-07-17 17:50:30.348000000
72273,2023-07-17 17:50:41.105999872
67554,2023-07-17 18:28:23.400000000
80021,2023-07-17 20:00:43.507000064
81108,2023-07-17 21:36:08.975000064
24405,2023-07-17 22:36:29.521999872
52414,2023-07-18 03:38:31.284999936
71586,2023-07-18 07:35:12.924999936
59140,2023-07-18 08:21:12.697999872
30262,2023-07-18 08:35:33.896000000
33443,2023-07-18 08:36:39.087000064
33553,2023-07-18 09:33:24.496999936
47155,2023-07-18 09:38:07.942000128
33138,2023-07-18 09:48:25.100999936
52037,2023-07-18 09:58:29.620000000
41054,2023-07-18 10:08:42.968999936
81178,2023-07-18 10:35:56.748999936
51193,2023-07-18 10:58:22.532000000
46056,2023-07-18 11:20:02.100999936
32437,2023-07-18 11:23:23.206000128
62416,2023-07-18 11:35:04.584000000
58048,2023-07-18 11:36:43.743000064
16353,2023-07-18 11:43:23.375000064
62436,2023-07-18 11:46:42.862000128
31491,2023-07-18 11:48:21.100999936
2B252,2023-07-18 12:08:23.536000000
76354,2023-07-18 12:19:14.017999872
65196,2023-07-18 12:47:01.398000128
71378,2023-07-18 12:49:29.012999936
67197,2023-07-18 13:18:15.252000000
58279,2023-07-18 13:41:55.582000128
27466,2023-07-18 14:06:21.924999936
33156,2023-07-18 14:18:17.028000000
76180,2023-07-18 14:23:27.783000064
25442,2023-07-18 15:28:31.716999936
55169,2023-07-18 15:28:32.032999936
38485,2023-07-18 16:23:20.366000128
36246,2023-07-18 16:23:28.207000064
84102,2023-07-18 16:28:27.648999936
64363,2023-07-18 16:38:30.563000064
60501,2023-07-18 17:04:58.556000000
80733,2023-07-18 17:18:28.083000064
14552,2023-07-18 21:32:57.691000064
31458,2023-07-18 22:03:26.166000128
81070,2023-07-18 22:36:09.985999872
24553,2023-07-18 23:36:16.550000128
24537,2023-07-18 23:36:18.063000064
24466,2023-07-18 23:36:18.064000000
13064,2023-07-19 09:46:34.097999872
80725,2023-07-19 10:23:24.985999872
66115,2023-07-19 10:43:26.000000000
69076,2023-07-19 11:58:26.152000000
12265,2023-07-19 12:18:37.585999872
33169,2023-07-19 12:41:08.086000128
53084,2023-07-19 13:38:23.294000128
36165,2023-07-19 13:38:36.975000064
80306,2023-07-19 14:28:22.340000000
29178,2023-07-19 15:03:18.675000064
97124,2023-07-19 15:13:26.388999936
25136,2023-07-19 15:48:21.072999936
56178,2023-07-19 15:58:26.559000064
46299,2023-07-19 16:58:24.272000000
16237,2023-07-19 17:13:26.992000000
53189,2023-07-19 17:48:41.193999872
53190,2023-07-19 17:48:41.748000000
14038,2023-07-19 21:33:00.630000128
24550,2023-07-20 00:36:17.169999872
24031,2023-07-20 00:36:18.332000000
24489,2023-07-20 00:36:18.334000128
82055,2023-07-20 07:22:31.763000064
43131,2023-07-20 07:52:45.159000064
47095,2023-07-20 08:14:56.142000128
64075,2023-07-20 09:07:28.036000000
2B214,2023-07-20 09:08:25.190000128
34165,2023-07-20 09:15:12.452000000
80604,2023-07-20 09:29:22.744000000
24351,2023-07-20 09:46:21.384999936
69002,2023-07-20 09:47:17.990000128
80092,2023-07-20 10:08:25.686000128
35300,2023-07-20 10:08:27.672000000
71230,2023-07-20 10:08:29.104999936
34007,2023-07-20 10:18:27.991000064
17431,2023-07-20 10:18:28.790000128
26078,2023-07-20 10:48:25.516999936
33010,2023-07-20 10:58:28.600999936
71191,2023-07-20 11:08:22.353999872
2A031,2023-07-20 11:18:23.611000064
60312,2023-07-20 11:58:49.137999872
64138,2023-07-20 12:19:26.464000000
07253,2023-07-20 12:56:00.827000064
64210,2023-07-20 13:53:01.736000000
35211,2023-07-20 14:25:21.903000064
54474,2023-07-20 14:26:52.707000064
57586,2023-07-20 15:03:26.831000064
80707,2023-07-20 15:35:05.952999936
07214,2023-07-20 15:46:49.544999936
57380,2023-07-20 15:58:28.564000000
22121,2023-07-20 17:28:27.745999872
53195,2023-07-20 17:48:00.631000064
53200,2023-07-20 17:48:01.260999936
24564,2023-07-21 01:36:17.768999936
56040,2023-07-21 05:36:03.747000064
56185,2023-07-21 05:36:03.865999872
56078,2023-07-21 05:36:03.971000064
56162,2023-07-21 05:36:04.135000064
56029,2023-07-21 05:36:04.276000000
56090,2023-07-21 05:36:05.347000064
56083,2023-07-21 05:36:05.360000000
56101,2023-07-21 05:36:05.379000064
56098,2023-07-21 05:36:05.472000000
56104,2023-07-21 05:36:05.705999872
56021,2023-07-21 05:36:05.716999936
56089,2023-07-21 05:36:05.782000128
56026,2023-07-21 05:36:05.839000064
56118,2023-07-21 05:36:06.547000064
56069,2023-07-21 05:36:06.552999936
26327,2023-07-21 07:05:28.839000064
22227,2023-07-21 07:11:46.126000128
19222,2023-07-21 08:31:15.271000064
01124,2023-07-21 09:13:26.172000000
57280,2023-07-21 09:18:25.753999872
05027,2023-07-21 09:43:29.062000128
03236,2023-07-21 09:58:23.558000128
71349,2023-07-21 10:22:35.652999936
17015,2023-07-21 10:43:21.198000128
34024,2023-07-21 11:03:24.696999936
80696,2023-07-21 11:23:26.542000128
2B350,2023-07-21 11:33:23.916000000
42333,2023-07-21 11:53:25.756000000
11347,2023-07-21 11:58:29.167000064
88387,2023-07-21 12:38:00.571000064
31537,2023-07-21 12:43:23.545999872
17265,2023-07-21 12:53:23.392999936
76115,2023-07-21 12:53:40.776000000
11218,2023-07-21 14:06:14.487000064
57461,2023-07-21 14:06:34.879000064
47315,2023-07-21 14:07:53.096000000
66182,2023-07-21 14:14:40.700999936
18108,2023-07-21 14:28:24.340999936
18113,2023-07-21 15:08:22.793999872
36210,2023-07-21 15:17:32.544999936
80735,2023-07-21 15:32:46.396000000
42218,2023-07-21 15:36:22.423000064
33279,2023-07-21 15:43:27.036000000
31191,2023-07-21 15:45:41.335000064
40323,2023-07-21 15:53:07.169999872
03200,2023-07-21 16:03:25.244999936
80626,2023-07-21 16:23:34.208000000
53101,2023-07-21 16:48:28.116999936
11289,2023-07-21 16:58:24.863000064
34145,2023-07-21 17:03:21.695000064
44022,2023-07-21 17:47:58.408000000
44095,2023-07-21 17:48:01.951000064
44117,2023-07-21 17:48:02.633999872
53219,2023-07-21 17:48:08.316999936
53222,2023-07-21 17:48:08.886000128
14658,2023-07-21 21:32:37.852999936
64057,2023-07-22 01:36:07.065999872
24353,2023-07-22 02:36:20.332999936
24302,2023-07-22 02:36:22.759000064
12232,2023-07-22 07:37:58.912999936
42156,2023-07-22 11:18:24.395000064
11049,2023-07-22 16:03:26.896000000
14689,2023-07-23 21:32:24.420000000
89028,2023-07-24 08:00:58.299000064
33356,2023-07-24 08:18:22.696000000
32188,2023-07-24 08:38:25.572999936
52448,2023-07-24 09:37:03.380000000
31567,2023-07-24 09:56:15.135000064
26307,2023-07-24 10:43:27.248999936
31193,2023-07-24 11:23:26.988000000
31291,2023-07-24 11:43:26.964000000
82081,2023-07-24 11:58:27.110000128
68110,2023-07-24 12:00:05.912999936
21699,2023-07-24 12:03:27.248000000
80273,2023-07-24 13:35:49.204000000
01344,2023-07-24 13:43:27.475000064
88358,2023-07-24 13:49:57.832000000
38081,2023-07-24 13:58:26.271000064
09052,2023-07-24 14:22:41.577999872
13026,2023-07-24 14:27:45.072000000
32125,2023-07-24 14:53:27.840999936
89187,2023-07-24 14:53:29.924999936
38479,2023-07-24 15:23:27.008999936
11337,2023-07-24 15:45:09.375000064
74031,2023-07-24 16:04:50.891000064
47316,2023-07-24 16:08:27.948999936
50607,2023-07-24 16:28:30.055000064
33322,2023-07-24 16:28:30.601999872
62670,2023-07-24 16:32:51.788000000
71312,2023-07-24 16:43:28.942000128
71239,2023-07-24 16:48:25.039000064
44155,2023-07-24 17:49:42.012000000
53230,2023-07-24 17:49:49.416999936
53235,2023-07-24 17:49:49.972000000
53263,2023-07-24 17:49:50.524999936
39088,2023-07-24 18:33:27.227000064
01378,2023-07-24 19:23:26.211000064
70267,2023-07-24 19:32:41.982000128
14328,2023-07-24 21:32:42.004999936
51515,2023-07-24 22:28:23.119000064
64443,2023-07-25 04:36:06.916000000
